concept_id,category,subtype,canonical_ja,canonical_en,canonical_zh,aliases_ja,aliases_en,aliases_zh,source,source_row,status,notes
effect_phrase_every_200_points_of_max_sp_increases_mdmg_by_1_calculated_up_to_a_maximum_of_55_000_max_sp,effect_phrase,generic_effect,"MaxSP200ごとに魔法ダメージ+1%（最大55,000MaxSPで計算）","Every 200 points of Max SP increases MDMG by 1% (calculated up to a maximum of 55,000 Max SP)",每200點魔法值上限增加1%魔法傷害（最高計算5.5萬魔法值上限）,,,,longtext_segments.csv,dawn-book-style-03,approved,
effect_phrase_fire_bolt_lightning_bolt_cold_bolt_and_earth_spike_deal_5_more_damage,effect_phrase,generic_effect,火箭術、雷撃術、氷箭術、地震術のダメージ+5%,"Fire Bolt, Lightning Bolt, Cold Bolt, and Earth Spike deal 5% more damage.",火箭術、雷擊術、冰箭術、地震術傷害提升5%,,,,longtext_segments.csv,dawn-book-style-04,approved,
effect_phrase_fire_skill_dmg_14,effect_phrase,generic_effect,火属性ダメージ+14%,Fire Skill DMG +14%,火屬性技能傷害+14%,,,,longtext_segments.csv,dawn-sword-style-02,approved,
effect_phrase_for_every_10_levels_your_healing_effect_1,effect_phrase,generic_effect,レベルが+10ごとに回復効果+1%,"for every 10 levels, your healing effect +1%",等級每+10，治療效果+1%,,,,longtext_segments.csv,divine-queen-bracelet-1-set-02,approved,
effect_phrase_for_every_refine_3_pdmg_0_25_up_to_2_5,effect_phrase,generic_effect,精錬が+3ごとに物理ダメージ+0.25%、最大2.5%増加,"for every Refine +3: PDMG +0.25%, up to 2.5%",精煉每+3，物理傷害+0.25%，最多增加2.5%,,,,longtext_segments.csv,burglar-ring-1-set-02,approved,
effect_phrase_for_every_refine_3_pdmg_0_5_up_to_5,effect_phrase,generic_effect,精錬が+3ごとに物理ダメージ+0.5%、最大5%増加,"for every Refine +3: PDMG +0.5%, up to 5%",精煉每+3，物理傷害+0.5%，最多增加5%,,,,longtext_segments.csv,burglar-ring-1-set-03,approved,
effect_phrase_gain_1_stack_of_spirit_witch_for_1_sec_up_to_2_stacks_when_spirit_witch_is_at_2_stacks_gain_almighty_spirit_witch_matk_10_aspd_5_almighty_your_attacks_deal_matk_400_additional_dmg,effect_phrase,generic_effect,攻撃速度+5%（持続1秒）。最大2層まで積み重ね可能。最大層数に達すると魂咬状態へ移行（魂咬：攻撃ごとに追加で魔法攻撃*400%の追加ダメージ）,"gain 1 stack of Spirit Witch for 1 sec, up to 2 stacks. When Spirit Witch is at 2 stacks, gain Almighty. Spirit Witch: MATK +10%, ASPD +5%; Almighty: Your attacks deal MATK*400% additional DMG.",每層靈巫提升魔法攻擊加成10%，攻速5%，持續1秒，最多2層，達到最大層數進入魂咬狀態（魂咬：每次攻擊額外附加魔法攻擊*400%的傷害）,,,,longtext_segments.csv,dawn-scepter-style-05|dawn-staff-style-02,approved,
effect_phrase_gain_patk_matk_taken_5,effect_phrase,generic_effect,受ける物理・魔法ダメージが5%減少,gain [PATK/MATK Taken -5%].,受到物理、魔法攻擊降低5%,エデンのリンゴの回復効果+30%,,,longtext_segments.csv,dawn-guitar-style-03|dawn-whip-style-02,approved,includes_merged_suspect_segments=1
effect_phrase_global_cd_10,effect_phrase,generic_effect,共通クールダウン-10%,Global CD -10%,共同冷卻時間-10%,,,,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03,approved,
effect_phrase_global_cd_12,effect_phrase,generic_effect,全体ディレイ-12%,Global CD -12%,技能共同冷卻時間-12%,,,,longtext_segments.csv,dawn-spear-style-03,approved,
effect_phrase_global_cd_14,effect_phrase,generic_effect,全体ディレイ-14%,Global CD -14%,技能共同冷卻時間-14%,,,,longtext_segments.csv,dawn-scepter-style-03,approved,
effect_phrase_global_cd_2,effect_phrase,generic_effect,全体ディレイ-2%,Global CD -2%,技能共同冷卻時間-2%,,,,longtext_segments.csv,expert-ring-2,approved,
effect_phrase_global_cd_5,effect_phrase,generic_effect,全体ディレイ-5%,Global CD -5%,技能共同冷卻時間-5%,,,,longtext_segments.csv,dawn-scepter-style-03|expert-ring-2,approved,
effect_phrase_grants_1_point_of_atk,effect_phrase,generic_effect,攻撃力が1ポイント加される,grants 1 point of ATK,額外增加1點攻擊力,攻撃力+1,,,longtext_segments.csv,dawn-armor-style-02|dawn-boots-style-02|dawn-mantle-style-02,approved,
effect_phrase_gypsys_kiss_healing_effect_30,effect_phrase,generic_effect,[Gypsy's Kiss]の回復効果+30%,[Gypsy's Kiss] Healing Effect +30%,為你服務治療效果+30%,,,,longtext_segments.csv,dawn-whip-style-02,approved,
effect_phrase_gypsys_kiss_healing_effect_40,effect_phrase,generic_effect,[Gypsy's Kiss]の回復効果+40%,[Gypsy's Kiss] Healing Effect +40%,為你服務治療效果+40%,,,,longtext_segments.csv,dawn-whip-style-02,approved,
effect_phrase_healing_done_2,effect_phrase,generic_effect,回復効果+2%,Healing Done +2%,治療效果+2%,,,,longtext_segments.csv,angelic-ring-2,approved,
effect_phrase_healing_done_3,effect_phrase,generic_effect,回復効果+3%,Healing Done +3%,治療效果+3%,,,,longtext_segments.csv,angelic-ring-2,approved,
effect_phrase_healing_done_5,effect_phrase,generic_effect,回復効果+5%,Healing Done +5%,治療效果+5%,,,,longtext_segments.csv,angelic-ring-2,approved,
effect_phrase_healing_done_7,effect_phrase,generic_effect,治療効果+7%,Healing Done +7%,治療效果+7%,回復効果+7%,,,longtext_segments.csv,dawn-foxtail-grass-style-03|dawn-shield-style-05,approved,includes_merged_suspect_segments=1
effect_phrase_healing_taken_12,effect_phrase,generic_effect,受ける治療効果+12%,Healing Taken +12%,受治療效果+12%,,,,longtext_segments.csv,dawn-shield-style-02,approved,
effect_phrase_healing_taken_5,effect_phrase,generic_effect,被回復効果+5%,Healing Taken +5%,受治療效果+5%,受ける治療効果+5%,,,longtext_segments.csv,dawn-shield-style-05|golden-foot-ring-2,approved,
effect_phrase_healing_taken_7,effect_phrase,generic_effect,受ける治療効果+7%,Healing Taken +7%,受治療效果+7%,,,,longtext_segments.csv,dawn-shield-style-05,approved,
effect_phrase_hp_1_020_1_200,effect_phrase,generic_effect,HP+1020〜1200,"HP +1,020~1,200",生命值+1020~1200,,,,longtext_segments.csv,dawn-boots|dawn-mantle,approved,
effect_phrase_hp_1_530_1_800,effect_phrase,generic_effect,HP+1530〜1800,"HP +1,530~1,800",生命值+1530~1800,,,,longtext_segments.csv,dawn-shield,approved,
effect_phrase_hp_2_040_2_400,effect_phrase,generic_effect,HP+2040〜2400,"HP +2,040~2,400",生命值+2040~2400,,,,longtext_segments.csv,dawn-armor,approved,
effect_phrase_hp_recovery_10,effect_phrase,generic_effect,HP回復+10%,HP Recovery +10%,生命恢復+10%,,,,longtext_segments.csv,golden-foot-ring-2,approved,
effect_phrase_ignore_pdef_3,effect_phrase,generic_effect,物理防御無視+3%,Ignore PDEF +3%,忽視物理防禦+3%,,,,longtext_segments.csv,dawn-blade-style-03,approved,
effect_phrase_increases_aspd_by_1,effect_phrase,generic_effect,攻撃速度+1%,increases ASPD by +1%,攻擊速度+1%,,,,longtext_segments.csv,brooch-2,approved,
effect_phrase_increases_the_additional_dmg_by_matk_300,effect_phrase,generic_effect,追加ダメージが魔法攻撃*300%上昇,Increases the additional DMG by MATK*300%.,額外傷害提升魔法攻擊*300%,,,,longtext_segments.csv,dawn-scepter-style-05|dawn-staff-style-02,approved,
effect_phrase_increases_the_effect_of_will_of_kings_to_pdef_mdef_15,effect_phrase,generic_effect,「君王の意志」効果が強化：物理防御、魔法防御+15%（倍増効果は物理防御、魔法防御+30%）,Increases the effect of [Will of Kings] to [PDEF/MDEF +15%].,君王的意志效果提升至：物理防禦、魔法防禦+15%（翻倍效果為物理防禦、魔法防禦+30%）,,,,longtext_segments.csv,dawn-shield-style-07,approved,
effect_phrase_increases_the_int_based_damage_of_soul_breaker_by_20_unique,effect_phrase,generic_effect,マインドショックの知力ダメージ部分20%増加（唯一効果）,Increases the INT-based damage of Soul Breaker by 20% (unique),心靈震波智力部分傷害提升20%（唯一效果）,,,,longtext_segments.csv,dawn-blade-style-02,approved,
effect_phrase_increases_the_int_based_damage_of_soul_breaker_to_40_unique,effect_phrase,generic_effect,マインドショックの知力ダメージ部分40%増加（唯一効果）,Increases the INT-based damage of Soul Breaker to 40% (Unique),心靈震波智力部分傷害提升至40%（唯一效果）,,,,longtext_segments.csv,dawn-blade-style-02,approved,
effect_phrase_int_1,effect_phrase,generic_effect,Int+1,INT +1,智力+1,知力+1,+10 MATK per +1 Refine,精煉每+1,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03|dawn-staff-style-03|spiritual-ring-2,approved,includes_merged_suspect_segments=1
effect_phrase_int_2,effect_phrase,generic_effect,Int+2,INT +2,智力+2,,,,longtext_segments.csv,dawn-blade-style-02|sarahs-incense-bag-2,approved,
effect_phrase_int_3,effect_phrase,generic_effect,Int+3,INT +3,智力+3,,,,longtext_segments.csv,angelic-ring-2|celebrants-mitten-2|dawn-blade-style-02|earring-2,approved,
effect_phrase_int_4,effect_phrase,generic_effect,Int+4,INT +4,智力+4,,,,longtext_segments.csv,divine-queen-bracelet-1,approved,
effect_phrase_int_6,effect_phrase,generic_effect,Int+6,INT +6,智力+6,,,,longtext_segments.csv,dawn-sword-style-03,approved,
effect_phrase_int_8,effect_phrase,generic_effect,Int+8,INT +8,智力+8,,,,longtext_segments.csv,dawn-book-style-02|dawn-book-style-03,approved,includes_merged_suspect_segments=1
effect_phrase_luk_2,effect_phrase,generic_effect,Luk+2,LUK +2,幸運+2,,,,longtext_segments.csv,sacred-incense-2,approved,
effect_phrase_luk_3,effect_phrase,generic_effect,Luk+3,LUK +3,幸運+3,,,,longtext_segments.csv,rosary-2,approved,
effect_phrase_luk_7,effect_phrase,generic_effect,Luk+7,LUK +7,幸運+7,,,,longtext_segments.csv,dawn-hatchet-style-02,approved,
effect_phrase_matk_1,effect_phrase,generic_effect,魔法攻撃+1%,MATK +1%,魔法攻擊增加1%,,,魔法攻擊+1%,longtext_segments.csv,dawn-book-style-04|orleans-glove-2,approved,includes_merged_suspect_segments=1
effect_phrase_matk_12,effect_phrase,generic_effect,魔法攻撃+12%,MATK +12%,魔法攻擊+12%,,grants [MATK +12%],,longtext_segments.csv,dawn-book-style-02|dawn-book-style-03|dawn-sword-style-02,approved,includes_merged_suspect_segments=1
effect_phrase_matk_120,effect_phrase,generic_effect,魔法攻撃+120,MATK +120,魔法攻擊+120,,,,longtext_segments.csv,dawn-sword-style-02,approved,
effect_phrase_matk_15,effect_phrase,generic_effect,魔法攻撃+15,MATK +15,魔法攻擊+15,,,,longtext_segments.csv,earring-2,approved,
effect_phrase_matk_2,effect_phrase,generic_effect,魔法攻撃+2%,MATK +2%,魔法攻擊+2%,,,,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03|divine-queen-bracelet-1|orleans-glove-2|spiritual-ring-2,approved,includes_merged_suspect_segments=1
effect_phrase_matk_250_278,effect_phrase,generic_effect,魔法攻撃+250〜278,MATK +250~278,魔法攻擊+ 250~278,,,,longtext_segments.csv,dawn-book|dawn-scepter,approved,
effect_phrase_matk_283_315,effect_phrase,generic_effect,魔法攻撃+283～315,MATK + 283-315,魔法攻擊+283~315,,,,longtext_segments.csv,dawn-foxtail-grass,approved,
effect_phrase_matk_3,effect_phrase,generic_effect,魔法攻撃+3,MATK +3,魔法攻擊+3,,,,longtext_segments.csv,earring-2,approved,
effect_phrase_matk_30,effect_phrase,generic_effect,魔法攻撃+30,MATK +30,魔法攻擊+30,,,,longtext_segments.csv,dawn-sword-style-02|sarahs-incense-bag-2,approved,
effect_phrase_matk_300_333,effect_phrase,generic_effect,魔法攻撃+300〜333,MATK + 300-333,魔法攻擊+ 300~333,,,,longtext_segments.csv,dawn-staff,approved,
effect_phrase_matk_30_unique,effect_phrase,generic_effect,魔法攻撃力+30,MATK +30 (Unique),魔法攻擊+30,,,,longtext_segments.csv,dawn-blade-style-02,approved,
effect_phrase_matk_39,effect_phrase,generic_effect,魔法攻撃+39,MATK +39,魔法攻擊+39,,,,longtext_segments.csv,earring-2|sarahs-incense-bag-2,approved,
effect_phrase_matk_3_2,effect_phrase,generic_effect,魔法攻撃+3%,MATK +3%,魔法攻擊+3%,,,,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03|divine-queen-bracelet-1,approved,
effect_phrase_matk_45,effect_phrase,generic_effect,魔法攻撃+45,MATK +45,魔法攻擊+45,,,,longtext_segments.csv,expert-ring-2|spiritual-ring-2,approved,
effect_phrase_matk_50,effect_phrase,generic_effect,魔法攻撃+50,MATK +50,魔法攻擊+50,,,,longtext_segments.csv,celebrants-mitten-2,approved,
effect_phrase_matk_51,effect_phrase,generic_effect,魔法攻撃+51,MATK +51,魔法攻擊+51,,,,longtext_segments.csv,angelic-ring-2|celebrants-mitten-2|orleans-glove-2,approved,
effect_phrase_matk_57,effect_phrase,generic_effect,魔法攻撃+57,MATK +57,魔法攻擊+57,,,,longtext_segments.csv,divine-queen-bracelet-1,approved,
effect_phrase_matk_60,effect_phrase,generic_effect,魔法攻撃+60,MATK +60,魔法攻擊+60,魔法攻撃力+60,,,longtext_segments.csv,dawn-blade-style-02|dawn-blade-style-04|dawn-sword-style-02,approved,includes_merged_suspect_segments=2
effect_phrase_max_hp_10,effect_phrase,generic_effect,MaxHP+10%,Max HP +10%,生命上限+10%,,,,longtext_segments.csv,dawn-shield-style-07,approved,
effect_phrase_max_hp_12,effect_phrase,generic_effect,最大HP+12%,Max HP +12%,生命值上限+12%,,,,longtext_segments.csv,dawn-shield-style-02,approved,
effect_phrase_max_hp_15,effect_phrase,generic_effect,最大HP+15%,Max HP +15%,生命值上限+15%,,,,longtext_segments.csv,dawn-hammer-style-01|dawn-hatchet-style-04,approved,
effect_phrase_max_hp_150,effect_phrase,generic_effect,MaxHP+150,Max HP +150,生命上限+150,,,,longtext_segments.csv,celebrants-mitten-2,approved,
effect_phrase_max_hp_15_crit_dmg_res_10,effect_phrase,generic_effect,MaxHP+15%、クリティカルダメージ防御+10%,"Max HP +15%, CRIT DMG RES +10%.",自身生命值上限提高15%，暴傷防護提高10%,,,,longtext_segments.csv,dawn-hatchet-style-02,approved,
effect_phrase_max_hp_15_mspd_5,effect_phrase,generic_effect,最大HP+15%、移動速度+5%,"Max HP +15%, MSPD +5%",生命值上限+15%，移動速度+5%,,,,longtext_segments.csv,dawn-hatchet-style-02,approved,
effect_phrase_max_hp_2,effect_phrase,generic_effect,MaxHP+2%,Max HP +2%,生命上限+2%,,,,longtext_segments.csv,dark-knight-gloves-1|dawn-armor-style-01|dawn-boots-style-01|dawn-mantle-style-01,approved,
effect_phrase_max_hp_200,effect_phrase,generic_effect,最大HP+200,Max HP +200,生命值上限+200,MaxHP+200,,生命上限+200,longtext_segments.csv,dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-sword-style-03|necklace-2,approved,
effect_phrase_max_hp_300,effect_phrase,generic_effect,MaxHP+300,Max HP +300,生命上限+300,,,,longtext_segments.csv,golden-foot-ring-2,approved,
effect_phrase_max_hp_4,effect_phrase,generic_effect,最大HP+4%,Max HP +4%,生命值上限+4%,,,,longtext_segments.csv,dawn-shield-style-01,approved,
effect_phrase_max_hp_50,effect_phrase,generic_effect,MaxHP+50,Max HP +50,生命上限+50,,,,longtext_segments.csv,necklace-2,approved,
effect_phrase_max_hp_7,effect_phrase,generic_effect,最大HP+7%,Max HP +7%,生命值上限+7%,,,,longtext_segments.csv,dawn-sword-style-03,approved,
effect_phrase_max_hp_800,effect_phrase,generic_effect,MaxHP+800,Max HP +800,生命上限+800,,,,longtext_segments.csv,dawn-shield-style-02,approved,
effect_phrase_max_sp_150,effect_phrase,generic_effect,MaxSP+150,Max SP +150,魔法上限+150,,,,longtext_segments.csv,celebrants-mitten-2,approved,
effect_phrase_max_sp_5,effect_phrase,generic_effect,最大MP+5%,Max SP +5%,最大魔法值+5%,MaxSP+5%,,魔法值上限+5%,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03|dawn-staff-style-04,approved,includes_merged_suspect_segments=1
effect_phrase_max_sp_50,effect_phrase,generic_effect,MaxSP+50,Max SP +50,魔法上限+50,,,,longtext_segments.csv,celebrants-mitten-2,approved,
effect_phrase_max_sp_8,effect_phrase,generic_effect,水・風・地・火属性のダメージを5%軽減,Max SP +8%,受到水、風、地、火屬性傷害減免+5%,,,,longtext_segments.csv,dawn-armor-style-01|dawn-boots-style-01|dawn-mantle-style-01,approved,
effect_phrase_mdef_12,effect_phrase,generic_effect,魔法防御+12,MDEF +12,魔法防禦+12,,,,longtext_segments.csv,dawn-shield-style-02|dawn-shield-style-03,approved,
effect_phrase_mdef_2,effect_phrase,generic_effect,魔法防御+2,MDEF +2,魔法防禦+2,,,,longtext_segments.csv,angelic-ring-2|critical-ring-2|earring-2|glove-2|matyrs-leash-2|necklace-2|ring-2|rosary-2,approved,
effect_phrase_mdef_4,effect_phrase,generic_effect,魔法防御+4,MDEF +4,魔法防禦+4,,,,longtext_segments.csv,dawn-shield-style-06|golden-foot-ring-2,approved,
effect_phrase_mdef_4_2,effect_phrase,generic_effect,魔法防御+4%,MDEF +4%,魔法防禦+4%,,,,longtext_segments.csv,dawn-armor-style-01|dawn-boots-style-01|dawn-mantle-style-01,approved,
effect_phrase_mdmg_1,effect_phrase,generic_effect,最大で10%増加する,MDMG +1%,最多增加5%,最大5%まで増加する,,最多增加10%,longtext_segments.csv,divine-queen-bracelet-1-set-03|divine-queen-bracelet-1-set-04,approved,
effect_phrase_mdmg_2,effect_phrase,generic_effect,魔法ダメージ増加+2%,MDMG +2%,魔法傷害+2%,,,,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03,approved,
effect_phrase_mdmg_8,effect_phrase,generic_effect,魔法ダメージ+8%,MDMG +8%,魔法傷害+8%,,,,longtext_segments.csv,dawn-armor-style-03|dawn-boots-style-03|dawn-mantle-style-03,approved,
effect_phrase_mdmg_reduction_10,effect_phrase,generic_effect,魔法ダメージ軽減+10%,MDMG Reduction +10%,魔法傷害減免+10%,,,,longtext_segments.csv,dawn-shield-style-07,approved,
effect_phrase_mdmg_reduction_3,effect_phrase,generic_effect,受ける魔法ダメージ軽減+3%,MDMG Reduction +3%,受到魔法傷害減免+3%,,,,longtext_segments.csv,dawn-shield-style-06,approved,
effect_phrase_mdmg_reduction_4,effect_phrase,generic_effect,魔法ダメージ減少+4%,MDMG Reduction +4%,魔法傷害減免+4%,,,,longtext_segments.csv,dawn-shield-style-01,approved,
effect_phrase_patk_10,effect_phrase,generic_effect,物理攻撃+10%,PATK +10%,物理攻擊+10%,,,精煉+10時,longtext_segments.csv,dawn-hammer-style-01|dawn-hammer-style-02|dawn-hatchet-style-04|dawn-scythe-style-01,approved,includes_merged_suspect_segments=2
effect_phrase_patk_12,effect_phrase,generic_effect,物理攻撃+12%,PATK +12%,物理攻擊+12%,武器または防具が破壊されたユニットに追加10%ダメージを与える,"For every 10 VIT of the target, additionally increases Acid Bomb and Acid Terror damage by 1.2%",目標每10點體質，額外提升強酸火煙瓶，強酸攻擊1.2%傷害,longtext_segments.csv,dawn-guitar-style-01|dawn-guitar-style-02|dawn-hammer-style-02|dawn-whip-style-01|dawn-whip-style-03|dawn-whip-style-04,approved,includes_merged_suspect_segments=6
effect_phrase_patk_15,effect_phrase,generic_effect,物理攻撃+15,PATK +15,物理攻擊+15,,,,longtext_segments.csv,glove-2|matyrs-leash-2|ring-2|rosary-2,approved,includes_merged_suspect_segments=1
effect_phrase_patk_2,effect_phrase,generic_effect,物理攻撃+2%,PATK +2%,物理攻擊+2%,,,,longtext_segments.csv,dawn-armor-style-02|dawn-armor-style-05|dawn-boots-style-02|dawn-boots-style-05|dawn-mantle-style-02|dawn-mantle-style-05,approved,
effect_phrase_patk_20,effect_phrase,generic_effect,物理攻撃+20,PATK +20,物理攻擊+20,,,,longtext_segments.csv,critical-ring-2|nile-rose-2,approved,
effect_phrase_patk_293_326,effect_phrase,generic_effect,物理攻撃+293～326,PATK +293~326,物理攻擊+293~326,,,,longtext_segments.csv,dawn-blade,approved,
effect_phrase_patk_3,effect_phrase,generic_effect,物理攻撃+3,PATK +3,物理攻擊+3,,,,longtext_segments.csv,glove-2|matyrs-leash-2|ring-2|rosary-2,approved,
effect_phrase_patk_30,effect_phrase,generic_effect,物理攻撃+30,PATK +30,物理攻擊+30,,,,longtext_segments.csv,sarahs-incense-bag-2,approved,
effect_phrase_patk_311_346,effect_phrase,generic_effect,物理攻撃+311～346,PATK + 311-346,物理攻擊+311~346,,,,longtext_segments.csv,dawn-foxtail-grass,approved,
effect_phrase_patk_330_367,effect_phrase,generic_effect,物理攻撃+330～367,PATK + 330~367,物理攻擊+330~367,,,,longtext_segments.csv,dawn-guitar|dawn-whip,approved,
effect_phrase_patk_348_387,effect_phrase,generic_effect,物理攻撃+348～387,PATK +348~387,物理攻擊+348~387,,,,longtext_segments.csv,dawn-hammer,approved,
effect_phrase_patk_367_408,effect_phrase,generic_effect,物理攻撃+367～408,PATK +367~408,物理攻擊+367~408,,,,longtext_segments.csv,dawn-sword,approved,
effect_phrase_patk_385_428,effect_phrase,generic_effect,物理攻撃+385～428,PATK +385~428,物理攻擊+385~428,,,,longtext_segments.csv,dawn-scythe,approved,
effect_phrase_patk_385_428_2,effect_phrase,generic_effect,物理攻撃+385〜428,PATK + 385-428,物理攻擊+ 385~428,,,,longtext_segments.csv,dawn-hatchet,approved,
effect_phrase_patk_39,effect_phrase,generic_effect,物理攻撃+39,PATK +39,物理攻擊+39,,,,longtext_segments.csv,glove-2|matyrs-leash-2|necklace-2|ring-2|rosary-2,approved,
effect_phrase_patk_392_435,effect_phrase,generic_effect,物理攻撃+392〜435,PATK +392~435,物理攻擊+ 392~435,,,,longtext_segments.csv,dawn-bow|dawn-fist,approved,
effect_phrase_patk_3_2,effect_phrase,generic_effect,物理攻撃+3%,PATK +3%,物理攻擊+3%,,,,longtext_segments.csv,dawn-armor-style-02|dawn-armor-style-05|dawn-boots-style-02|dawn-boots-style-05|dawn-mantle-style-02|dawn-mantle-style-05,approved,
effect_phrase_patk_4,effect_phrase,generic_effect,物理攻撃+4,PATK +4,物理攻擊+4,,,,longtext_segments.csv,nile-rose-2,approved,
effect_phrase_patk_440_489,effect_phrase,generic_effect,物理攻撃+440～489,PATK +440~489,物理攻擊+440~489,,,,longtext_segments.csv,dawn-claymore,approved,
effect_phrase_patk_45,effect_phrase,generic_effect,物理攻撃+45,PATK +45,物理攻擊+45,,,,longtext_segments.csv,critical-ring-2|renown-archers-gloves-2,approved,
effect_phrase_patk_462_513,effect_phrase,generic_effect,物理攻撃+462〜513,PATK + 462-513,物理攻擊+ 462~513,,,,longtext_segments.csv,dawn-spear,approved,
effect_phrase_patk_462_513_2,effect_phrase,generic_effect,物理攻撃+462～513,PATK +462~513,物理攻擊+462~513,,,,longtext_segments.csv,dawn-axe,approved,
effect_phrase_patk_477_530,effect_phrase,generic_effect,物理攻撃+477～530,PATK + 477-530,物理攻擊+477~530,物理攻撃+477〜530,,物理攻擊+ 477~530,longtext_segments.csv,dawn-crossbow-blade|dawn-katar,approved,
effect_phrase_patk_51,effect_phrase,generic_effect,物理攻撃+51,PATK +51,物理攻擊+51,,,,longtext_segments.csv,brooch-2|golden-foot-ring-2|nile-rose-2|sacred-incense-2,approved,
effect_phrase_patk_57,effect_phrase,generic_effect,物理攻撃+57,PATK +57,物理攻擊+57,,,,longtext_segments.csv,burglar-ring-1|dark-knight-gloves-1,approved,includes_merged_suspect_segments=1
effect_phrase_pdef_130_144,effect_phrase,generic_effect,物理防御+130〜144,PDEF +130~144,物理防禦+130~144,,,,longtext_segments.csv,dawn-boots|dawn-mantle|dawn-shield,approved,
effect_phrase_pdef_389_432,effect_phrase,generic_effect,物理防御+389〜432,PDEF +389~432,物理防禦+389~432,,,,longtext_segments.csv,dawn-armor,approved,
effect_phrase_pdef_4,effect_phrase,generic_effect,物理防御+4%,PDEF +4%,物理防禦+4%,,,,longtext_segments.csv,dawn-armor-style-01|dawn-boots-style-01|dawn-mantle-style-01,approved,
effect_phrase_pdmg_15,effect_phrase,generic_effect,物理ダメージ+15%,PDMG +15%,物理傷害+15%,対象のVit10ポイントごとに、強酸火煙瓶、強酸攻撃のダメージがさらに1.2%増加,Refine +15,精煉+15時,longtext_segments.csv,dawn-guitar-style-03|dawn-hammer-style-02|dawn-whip-style-02,approved,includes_merged_suspect_segments=3
effect_phrase_pdmg_2,effect_phrase,generic_effect,物理ダメージ増加+2%,PDMG +2%,物理傷害+2%,,,,longtext_segments.csv,dawn-armor-style-02|dawn-armor-style-04|dawn-armor-style-05|dawn-boots-style-02|dawn-boots-style-04|dawn-boots-style-05|dawn-mantle-style-02|dawn-mantle-style-04|dawn-mantle-style-05,approved,
effect_phrase_pdmg_8,effect_phrase,generic_effect,物理ダメージ+8%,PDMG +8%,物理傷害+8%,,,,longtext_segments.csv,dawn-armor-style-05|dawn-boots-style-05|dawn-crossbow-blade-style-01|dawn-mantle-style-05,approved,
effect_phrase_pdmg_and_mdmg_reduction_10,effect_phrase,generic_effect,物理ダメージ軽減と魔法ダメージ軽減+10%,PDMG & MDMG Reduction +10%,物理傷害減免和魔法傷害減免+10%,,,,longtext_segments.csv,dawn-hammer-style-01|dawn-hatchet-style-04,approved,
effect_phrase_pdmg_reduction_2,effect_phrase,generic_effect,物理ダメージ軽減+2%,PDMG Reduction +2%,物理傷害減免+2%,,,,longtext_segments.csv,golden-foot-ring-2,approved,
effect_phrase_pdmg_reduction_3,effect_phrase,generic_effect,物理ダメージ減少+3%,PDMG Reduction +3%,物理傷害減免+3%,受ける物理ダメージ軽減+3%,,受到物理傷害減免+3%,longtext_segments.csv,dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-shield-style-06,approved,
effect_phrase_pdmg_reduction_4,effect_phrase,generic_effect,物理ダメージ減少+4%,PDMG Reduction +4%,物理傷害減免+4%,,,,longtext_segments.csv,dawn-shield-style-01,approved,
effect_phrase_pdmg_reduction_7,effect_phrase,generic_effect,物理ダメージ軽減+7%,PDMG Reduction +7%,受到物理傷害減免+7%,,,,longtext_segments.csv,dawn-sword-style-03,approved,
effect_phrase_poison_damage_3,effect_phrase,generic_effect,毒属性スキルダメージ+3%,Poison Damage +3%,毒屬性技能傷害+3%,,,,longtext_segments.csv,dawn-blade-style-01,approved,
effect_phrase_poisons_elemental_effectiveness_12,effect_phrase,generic_effect,毒属性克制ダメージ+12%,Poison's Elemental Effectiveness +12%,毒屬性克制傷害+12%,,,,longtext_segments.csv,dawn-blade-style-01,approved,
effect_phrase_raiding_strike_raiding_shot_dmg_multiplier_80,effect_phrase,generic_effect,奇襲攻撃/奇襲射撃のダメージ倍率+80%,[Raiding Strike] / [Raiding Shot] DMG Multiplier +80%,巧取攻擊/私掠射擊倍率提升80%,,,,longtext_segments.csv,dawn-crossbow-blade-style-01,approved,
