segment_id,raw_ja,raw_en,raw_zh,category,subtype,source,source_row,notes
seg_000660,聖属性スキルダメージ+10%,Increases the effect of Majesty of Kings to [PATK/MATK +15%].,精煉+15時,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scythe-style-03,alignment_mismatch ja/en/zh=9/7/8 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition
seg_000661,精錬+15時,,君王的威嚴效果提升至：物理攻擊、魔法攻擊+15%（翻倍效果為物理攻擊、魔法攻擊+30%）,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scythe-style-03,alignment_mismatch ja/en/zh=9/7/8 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect
seg_000662,「君王の威厳」効果を強化：物理攻撃・魔法攻撃+15%（倍増効果は物理攻撃・魔法攻撃+30%）,,,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-scythe-style-03,alignment_mismatch ja/en/zh=9/7/8 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=refine_condition/refine_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/refine_condition | category_conflict=condition_phrase/effect_phrase | subtype_conflict=refine_condition/generic_effect
seg_000663,攻撃速度+20%,ASPD +20%,攻擊速度+20%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000664,Dex+6,DEX +6,靈巧+6,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000665,連続刺突攻撃スキルダメージ+15%,+15% [Pierce] Damage,連刺攻擊技能傷害+15%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000666,精錬+6時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000667,連続刺突攻撃スキルダメージ+5%,+5% [Pierce] Damage,連刺攻擊技能傷害+5%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000668,精錬+10時,Refine +10,精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000669,連続刺突攻撃スキルダメージ+7%,+7% [Pierce] Damage,連刺攻擊技能傷害+7%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000670,精錬+15時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000671,連続刺突攻撃スキルダメージ+12%,+12% [Pierce] Damage,連刺攻擊技能傷害+12%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-01,
seg_000672,Str+5,STR +5,力量+5,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12
seg_000673,物理攻撃時,Upon dealing PDMG,物理攻擊時有30%機率獲得一層死神契約,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,Split combined effect list. | alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition
seg_000674,30%の確率で死神の契約を1層獲得、5秒持続,you have a 30% chance to grant 1 stack of Pact of Reaper for 5 sec,持續5秒,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,Split combined effect list. | alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition
seg_000675,死神の契約1層ごとに自身のクリティカル+3,Each stack of Pact of Reaper gives you +3 CRIT,每層死神契約使自身暴擊+3、攻擊速度+1%,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,Split combined effect list. | alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition
seg_000676,攻撃速度+1%、10秒ごとに現在のHP1%のダメージを受ける。最大5層まで重複する,+1% ASPD. You lose 1% of the current HP every 10 sec. This effect can stack up to 5 times,每10秒損失當前1%的生命值，最多疊加5層,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,Split combined effect list. | alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition
seg_000677,死神の契約が5層に達すると、死神のささやき効果を獲得する。5秒間、5回ごとの物理攻撃で追加の400%闇属性物理ダメージを与える,When Pact of Reaper is at 5 stacks,死神契約達到5層後，獲得死神低語效果：每5次物理攻擊額外造成400%的暗屬性物理傷害，持續5秒,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect
seg_000678,精錬+6以上の時,you obtain the effect of Reaper Whisper for 5 sec: Your every 5th Physical attack deals 400% Shadow PDMG,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000679,死神の契約の獲得確率が50%になる,Refine +6,獲得死神契約的機率提升至50%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000680,精錬+10以上の時,you have a 50% chance to obtain the Pact of Reaper instead,精煉+10時每層死神契約的效果提升至：暴擊+5,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000681,死神の契約1層ごとの効果がクリティカル+5、攻撃速度+2%になる,Refine +10,攻擊速度+2%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000682,精錬+15以上の時,"the effect of each stack of Pact of Reaper is increased to: CRIT +5, ASPD +2%",精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000683,死神のささやきで発生するスキルダメージが100%上昇する,Refine +15,死神低語觸發技能傷害提升100%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000684,,skill damage triggered by Reaper Whisper 100%,,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-02,alignment_mismatch ja/en/zh=12/13/12 | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000685,全体ディレイ-12%,Global CD -12%,技能共同冷卻時間-12%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000686,スパイラルピアースのダメージ-10%,Spiral Clashing Spiral skill damage -10%,螺旋擊刺技能傷害-10%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000687,スパイラルピアースの詠唱が不要になり、SP消費-60%,"Clashing Spiral no longer requires casting, and SP consumes -60%",螺旋擊刺技能不再需要詠唱，同時SP消耗-60%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000688,精錬+6以上の時,Refine +6,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000689,スパイラルピアースのクールタイム-1秒,CD of Clashing Spiral -1s,螺旋擊刺技能自冷卻時間-1秒,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000690,精錬+10以上の時,Refine +10,精煉+10時螺旋擊刺技能產生額外的氣旋爆炸,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000691,スパイラルピアース使用時、追加でサイクロンブラストが発動し、200%の物理ダメージを与える,Clashing Spiral generates an additional cyclone explosion that deals 200% PDMG,造成200%物理傷害,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000692,精錬+15以上の時,Refine +15,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000693,サイクロンブラストのダメージ+100%,Damage of Cyclone Explosion +100%,氣旋爆炸傷害增加100%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-03,
seg_000694,バーサーク発動時,When [Berserk] is activated,狂怒之槍啟動時提供額外攻速10%,condition_phrase,generic_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect
seg_000695,攻撃速度+10%,ASPD +10%.,狂怒之槍期間普攻攻擊可以減少狂怒之槍冷卻時間,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition
seg_000696,バーサーク中、通常攻撃でバーサークのクールタイムを短縮、最大30秒減少,When [Berserk] is activated,最多減少30秒,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect
seg_000697,精錬+1ごとに,"Normal Attacks reduce the cooldown of [Berserk], up to a maximum of 30 sec.",精煉每+1,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition
seg_000698,バーサークのデバフ効果を3%軽減,For every Refine +1,狂怒之槍負面效果減少3%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect
seg_000699,精錬+6以上の時,Debuff Potency of [Berserk] -3%,精煉+6時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000700,バーサーク発動時、攻撃速度+10%,Refine +6,狂怒之槍啟動時額外攻速提升10%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000701,精錬+10以上の時,"When [Berserk] is activated, ASPD +10%.",精煉+10時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000702,攻撃速度+10%,Refine +10,額外攻速提升10%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000703,精錬+15以上の時,ASPD +10%,精煉+15時,condition_phrase,refine_condition,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition
seg_000704,攻撃速度+15%,Refine +15,額外攻速提升15%,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
seg_000705,,ASPD +15%,,effect_phrase,generic_effect,PATH_TO_EQUIPMENT_EFFECTS_final.csv:effect_text,dawn-spear-style-04,alignment_mismatch ja/en/zh=11/12/11 | category_conflict=condition_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_condition/generic_condition/generic_effect | category_conflict=effect_phrase/effect_phrase/condition_phrase | subtype_conflict=generic_effect/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/generic_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/generic_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect | category_conflict=condition_phrase/effect_phrase/condition_phrase | subtype_conflict=refine_condition/generic_effect/refine_condition | category_conflict=effect_phrase/condition_phrase/effect_phrase | subtype_conflict=generic_effect/refine_condition/generic_effect
